AX,AY,AZ,GX,GY,GZ,Type
-0.93,4.81,-8.38,0.0,0.02,-0.01,0.0
-2.84,-3.11,-8.65,-0.01,0.02,-0.01,4.0
2.83,1.71,-9.05,0.0,0.01,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.02,-0.01,3.0
-3.49,-1.33,-8.89,0.0,0.01,-0.01,4.0
2.81,1.68,-9.02,0.0,0.02,-0.01,3.0
-4.03,-4.89,-7.27,0.0,0.01,-0.01,4.0
-0.98,4.79,-8.35,-0.01,0.01,-0.01,0.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
-5.98,3.37,-6.86,0.0,0.02,-0.01,1.0
-0.61,0.04,-9.56,0.0,0.01,-0.01,4.0
7.89,1.45,4.47,-0.18,-0.07,-0.03,2.0
-0.21,7.19,-6.53,0.0,0.01,-0.01,4.0
-5.81,3.08,-7.1,0.0,0.01,-0.01,1.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
-9.39,2.21,-1.56,0.0,0.01,-0.01,1.0
2.83,1.68,-9.0,0.0,0.01,-0.01,3.0
6.66,-6.16,-3.4,0.0,0.01,-0.01,1.0
-4.03,-5.67,-6.72,0.0,0.02,-0.01,4.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-3.82,-1.19,-8.76,-0.01,0.02,-0.01,4.0
1.62,0.11,-9.43,0.0,0.02,-0.01,0.0
2.82,1.67,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
-2.72,8.77,-4.38,-1.86,-0.05,-0.16,4.0
2.14,1.69,-9.21,0.0,0.02,-0.01,0.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-3.79,-1.21,-8.79,0.0,0.02,-0.01,4.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
-9.42,2.32,-1.39,0.0,0.02,-0.01,1.0
2.81,1.66,-9.04,0.0,0.01,-0.01,3.0
2.83,1.67,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
-9.41,2.31,-1.39,0.0,0.01,-0.01,1.0
2.83,1.69,-9.03,0.0,0.01,-0.01,3.0
2.07,0.75,-9.34,0.0,0.02,-0.01,0.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
-0.96,4.81,-8.34,0.0,0.01,-0.01,0.0
-3.98,-5.49,-6.42,-0.01,0.02,0.01,4.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
2.82,1.68,-9.06,0.0,0.02,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.69,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
1.45,0.14,-9.48,-0.01,0.01,-0.01,0.0
2.81,1.7,-9.03,0.0,0.01,-0.01,3.0
1.66,0.0,-9.46,0.0,0.02,-0.01,0.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.69,2.31,-8.93,0.0,0.01,-0.01,0.0
2.81,1.7,-9.02,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
-3.81,-1.27,-8.76,-0.02,0.01,-0.01,4.0
1.45,0.13,-9.51,0.0,0.01,-0.01,0.0
-4.93,-4.17,-7.2,0.0,0.01,-0.01,4.0
0.05,-5.54,-7.31,0.24,0.37,-0.22,2.0
-0.96,4.81,-8.34,0.0,0.02,-0.01,0.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.02,-0.01,3.0
2.82,1.67,-9.03,0.0,0.01,-0.01,3.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
1.01,3.84,-8.78,0.0,0.01,-0.01,0.0
-0.58,4.04,-8.75,0.0,0.02,-0.01,0.0
0.93,4.18,-8.54,0.52,0.07,-0.19,2.0
-3.81,-1.2,-8.79,-0.01,0.02,-0.01,4.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
0.68,6.02,-7.53,0.0,0.02,-0.01,0.0
2.8,1.7,-9.06,0.0,0.01,-0.01,3.0
-4.18,7.12,-8.78,0.67,0.16,-0.64,4.0
2.82,1.69,-9.08,0.0,0.01,-0.01,3.0
-3.76,-1.22,-8.83,0.0,0.02,-0.01,4.0
-4.93,-4.15,-7.18,0.0,0.01,-0.01,4.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
-4.46,-7.14,-4.78,-0.03,-0.01,0.12,4.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
-9.58,1.39,-1.49,0.0,0.02,-0.01,1.0
2.7,2.16,-8.97,0.0,0.01,-0.01,0.0
-9.43,2.31,-1.4,0.0,0.02,-0.01,1.0
2.83,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
1.4,0.08,-9.49,0.0,0.02,-0.01,0.0
2.81,1.67,-9.03,0.0,0.02,-0.01,3.0
-2.69,2.48,-8.91,-0.01,0.01,-0.01,2.0
2.83,1.7,-9.06,0.0,0.02,-0.01,3.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
-3.97,-4.93,-7.31,0.0,0.02,-0.01,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
6.66,-6.13,-3.35,0.0,0.02,-0.01,1.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
-9.44,2.28,-1.37,0.0,0.02,-0.01,1.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.68,-9.05,0.0,0.01,-0.01,3.0
6.52,-6.26,-3.47,-0.01,0.02,-0.01,1.0
0.49,4.69,-8.44,0.0,0.01,-0.01,0.0
-9.45,2.16,-1.39,0.0,0.01,-0.01,1.0
2.37,0.39,-9.3,0.0,0.02,-0.01,2.0
-1.91,2.35,-9.14,0.0,0.01,-0.01,2.0
-0.97,4.82,-8.31,0.0,0.01,-0.01,0.0
1.59,0.12,-9.45,0.0,0.02,-0.01,0.0
-0.63,0.23,-9.56,0.0,0.02,-0.01,4.0
2.34,2.79,-8.9,0.0,0.02,-0.01,0.0
-3.65,-5.4,-7.37,0.1,-0.02,-0.41,4.0
2.83,1.67,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.06,0.0,0.02,-0.01,3.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.02,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.01,-0.01,3.0
2.49,7.34,-5.88,0.0,0.01,-0.01,2.0
2.79,1.69,-9.02,0.0,0.02,-0.01,3.0
1.91,4.86,-8.08,0.0,0.02,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
0.21,-1.39,-9.46,0.0,0.02,-0.01,2.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
-3.83,-1.28,-8.76,0.0,0.01,-0.01,4.0
2.82,1.7,-9.05,0.0,0.02,-0.01,3.0
-3.55,-5.25,-7.31,-0.01,-0.01,0.01,4.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
2.81,1.71,-9.05,0.0,0.01,-0.01,3.0
-9.43,2.31,-1.4,0.0,0.01,-0.01,1.0
-9.52,1.58,-1.52,0.0,0.02,0.0,1.0
2.8,1.67,-9.03,0.0,0.01,-0.01,3.0
2.84,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.83,-1.21,-8.76,0.0,0.01,-0.01,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
6.61,-6.19,-3.36,0.0,0.02,-0.01,1.0
1.62,0.04,-9.43,0.0,0.02,-0.01,0.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
0.95,3.77,-8.85,0.0,0.01,-0.01,0.0
-3.89,6.08,-4.81,-0.27,-0.54,0.0,4.0
-0.64,5.7,-7.79,0.0,0.02,-0.01,4.0
1.43,-8.36,-18.37,-0.22,-2.59,1.03,2.0
-2.31,-3.36,-8.64,-0.02,0.03,-0.02,4.0
0.47,4.68,-8.44,0.0,0.01,-0.01,0.0
2.83,1.68,-9.02,0.0,0.02,-0.01,3.0
2.38,3.37,-8.71,0.0,0.02,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.75,7.32,-5.2,0.0,0.01,-0.01,4.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.8,1.68,-9.05,0.0,0.02,-0.01,3.0
2.22,1.52,-9.21,0.0,0.02,-0.01,0.0
2.83,1.67,-9.05,0.0,0.01,-0.01,3.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
-3.27,4.27,-8.21,0.63,-0.4,0.38,4.0
2.8,1.7,-9.05,0.0,0.01,-0.01,3.0
-4.6,-4.75,-6.95,0.0,0.01,-0.01,4.0
2.83,1.67,-9.01,0.0,0.01,-0.01,3.0
3.57,0.5,-8.89,0.0,0.01,-0.01,2.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
0.49,4.69,-8.43,0.0,0.02,-0.01,0.0
-2.5,-2.63,-8.89,0.0,0.01,-0.01,4.0
-5.86,3.34,-6.98,0.0,0.02,-0.01,1.0
-3.8,-1.22,-8.77,0.0,0.01,-0.01,4.0
1.59,0.13,-9.47,0.0,0.02,-0.01,0.0
2.81,1.69,-9.04,0.0,0.02,-0.01,3.0
2.82,1.68,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-6.06,3.17,-6.87,-0.01,0.02,-0.01,1.0
2.69,2.29,-8.95,0.0,0.02,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
-9.42,2.27,-1.39,0.0,0.01,-0.01,1.0
-4.96,-4.17,-7.2,0.0,0.02,-0.01,4.0
2.1,1.67,-9.24,0.0,0.02,-0.01,0.0
-5.87,3.24,-6.98,0.0,0.01,-0.01,1.0
6.66,-6.17,-3.34,0.0,0.02,-0.01,1.0
0.34,-1.47,-8.32,0.58,0.76,-0.49,2.0
-5.8,3.13,-7.1,0.0,0.02,-0.01,1.0
-9.29,-2.82,-1.34,0.0,0.02,0.0,4.0
2.83,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.06,0.0,0.01,-0.01,3.0
-0.95,4.81,-8.34,0.0,0.02,-0.01,0.0
2.81,1.7,-9.05,0.0,0.01,-0.01,3.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
1.43,0.15,-9.46,0.0,0.01,-0.01,0.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
2.79,1.69,-9.05,0.0,0.01,-0.01,3.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
2.83,1.67,-9.05,0.0,0.01,-0.01,3.0
2.32,6.49,-6.8,-0.01,0.01,0.0,2.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
-0.61,0.21,-9.67,-0.01,0.02,-0.01,4.0
1.04,3.78,-8.82,0.0,0.0,0.05,0.0
-0.65,0.12,-9.55,0.0,0.01,-0.01,4.0
2.8,1.68,-9.06,0.0,0.01,-0.01,3.0
2.82,1.68,-9.06,0.0,0.02,-0.01,3.0
2.55,8.16,-4.59,0.16,1.03,-0.77,4.0
-3.8,-1.24,-8.77,0.01,0.01,-0.01,4.0
-4.82,-4.42,-7.12,0.0,0.01,-0.01,4.0
-0.43,5.62,-7.84,0.0,0.01,-0.01,0.0
1.57,-2.33,-7.07,0.4,-0.53,0.45,2.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
3.06,0.75,-8.94,-0.32,0.22,0.02,2.0
-2.85,-3.05,-8.67,-0.01,0.02,-0.01,4.0
3.87,2.75,-8.36,0.0,0.02,-0.01,0.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
4.27,-1.84,-8.41,-0.05,-0.02,0.0,2.0
2.81,1.68,-9.03,0.0,0.01,-0.01,3.0
2.81,1.68,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.71,2.15,-8.98,0.0,0.02,-0.01,0.0
-5.86,3.25,-6.99,0.0,0.02,-0.01,1.0
-3.5,-1.31,-8.89,0.0,0.01,-0.01,4.0
0.05,4.0,-8.97,0.03,0.06,-0.16,4.0
0.67,-2.68,-9.21,0.02,0.0,-0.01,2.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
1.87,2.23,-9.15,-0.09,0.1,-0.02,0.0
1.64,0.06,-9.45,0.0,0.02,-0.01,0.0
2.81,1.69,-9.02,0.0,0.01,-0.01,3.0
2.81,1.68,-9.03,0.0,0.02,-0.01,3.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
-9.38,2.3,-1.51,0.0,0.01,-0.01,1.0
-0.31,0.1,-9.55,-0.47,-0.03,0.02,4.0
2.85,1.68,-9.04,0.0,0.01,-0.01,3.0
-9.41,2.26,-1.54,0.0,0.02,-0.01,1.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
-0.94,4.8,-8.32,0.0,0.02,-0.01,0.0
2.83,1.7,-9.02,0.0,0.02,-0.01,3.0
2.83,1.68,-9.03,0.0,0.01,-0.01,3.0
2.73,2.31,-8.92,0.0,0.02,-0.01,0.0
-2.83,8.47,-4.02,0.0,0.02,-0.01,4.0
-3.83,-1.23,-8.78,0.0,0.02,-0.01,4.0
-3.05,-6.46,-6.51,0.0,0.01,-0.01,4.0
-5.82,3.11,-7.09,0.0,0.01,-0.01,1.0
2.81,1.71,-9.03,0.0,0.01,-0.01,3.0
-9.56,1.41,-1.53,0.0,0.02,-0.01,1.0
-9.56,1.56,-1.39,0.0,0.01,-0.01,1.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
-9.56,1.39,-1.55,0.0,0.02,-0.01,1.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
-0.96,0.77,-9.86,0.46,-0.32,0.22,4.0
-5.88,3.22,-7.0,0.0,0.02,-0.01,1.0
2.83,1.69,-9.02,0.0,0.01,-0.01,3.0
1.63,0.11,-9.43,0.0,0.02,-0.01,0.0
-3.77,-1.24,-8.78,0.0,0.03,-0.01,4.0
2.8,1.7,-9.03,0.0,0.02,-0.01,3.0
2.84,1.69,-9.04,0.0,0.01,-0.01,3.0
-2.87,-3.04,-8.69,-0.01,0.02,-0.01,4.0
-0.03,3.07,-8.16,-0.15,-0.02,0.02,2.0
3.13,7.91,-4.73,0.0,0.02,-0.01,2.0
2.82,1.71,-9.05,0.0,0.01,-0.01,3.0
-5.93,2.76,-7.14,0.0,0.02,-0.01,1.0
-3.89,-1.32,-8.88,-0.01,0.02,-0.01,4.0
1.63,-2.43,-8.94,-0.09,0.22,-0.06,2.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
-2.8,-3.16,-8.65,-0.01,0.02,-0.01,4.0
1.01,3.88,-8.76,0.0,0.02,-0.01,0.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.79,0.17,-9.2,-0.01,0.01,-0.01,0.0
-4.48,-1.0,-6.76,-0.41,-1.02,0.42,2.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-3.83,-1.24,-8.75,0.0,0.02,-0.01,4.0
2.82,1.68,-9.04,0.0,0.02,-0.01,3.0
1.56,4.9,-8.16,-0.08,0.11,-0.06,2.0
1.02,3.9,-8.76,0.0,0.02,-0.01,0.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.84,1.7,-9.02,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.02,-0.01,3.0
1.79,-6.65,-6.67,0.29,-0.25,-0.34,2.0
2.66,2.21,-8.95,0.0,0.02,-0.01,0.0
2.82,1.69,-9.06,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
6.66,-6.15,-3.37,-0.01,0.02,-0.01,1.0
2.38,5.82,-7.33,0.0,0.02,-0.01,2.0
2.8,1.67,-9.04,0.0,0.02,-0.01,3.0
2.79,1.69,-9.03,0.0,0.01,-0.01,3.0
-6.43,0.42,-7.28,-0.31,-0.03,-0.31,4.0
2.81,1.69,-9.08,0.0,0.01,-0.01,3.0
2.83,1.69,-9.06,0.0,0.01,-0.01,3.0
-5.97,3.37,-6.86,0.0,0.02,-0.01,1.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
0.09,3.38,-9.04,0.0,0.01,-0.01,2.0
-3.37,-5.81,-6.95,0.0,0.01,-0.01,4.0
2.8,1.68,-9.02,0.0,0.01,-0.01,3.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.07,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
2.8,1.68,-9.03,0.0,0.01,-0.01,3.0
-9.46,2.14,-1.35,0.0,0.01,-0.01,1.0
-6.39,0.35,-7.19,-0.27,-0.24,-0.27,4.0
-9.59,1.49,-1.37,0.0,0.01,-0.01,1.0
-3.54,-1.3,-8.85,0.0,0.01,-0.01,4.0
1.6,0.21,-9.53,0.0,0.01,-0.01,0.0
-9.39,2.33,-1.43,0.0,0.01,-0.01,1.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
2.69,3.74,-8.09,-0.67,-0.27,-0.54,4.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
-5.79,3.13,-7.07,0.0,0.02,-0.01,1.0
-3.42,8.15,-5.48,-0.38,-0.2,-0.26,4.0
2.82,1.71,-9.08,0.0,0.01,-0.01,3.0
-3.58,-5.38,-7.15,0.0,0.02,-0.01,4.0
1.55,3.42,-8.56,0.12,0.22,0.6,2.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.03,0.0,0.01,-0.01,3.0
-9.42,2.29,-1.4,-0.01,0.02,-0.01,1.0
2.82,1.69,-9.02,0.0,0.01,-0.01,3.0
-3.83,-1.22,-8.76,-0.01,0.02,-0.01,4.0
-2.08,-0.03,-9.78,0.17,0.79,0.35,2.0
0.34,-5.09,-8.12,0.01,0.03,0.0,2.0
-0.62,0.22,-9.6,0.0,0.01,-0.01,4.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
1.62,0.11,-9.44,0.0,0.02,-0.01,0.0
1.69,1.4,-9.34,0.0,0.02,-0.01,0.0
-0.19,-0.58,-9.26,-0.36,-0.43,-0.15,2.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-3.22,-2.45,-8.81,-0.05,0.04,-0.01,4.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
-3.39,-1.44,-9.06,0.01,0.02,-0.01,4.0
-3.8,-1.17,-8.79,0.0,0.01,-0.01,4.0
-9.38,2.2,-1.52,-0.01,0.02,-0.01,1.0
-2.5,-6.98,-6.23,-0.02,0.0,0.01,4.0
-0.96,4.8,-8.35,0.0,0.02,-0.01,0.0
0.69,6.1,-7.46,0.0,0.02,-0.01,0.0
2.22,-2.78,-8.88,-0.13,-0.04,0.0,2.0
-0.98,-4.37,-7.21,-0.55,-0.1,0.54,4.0
-9.4,2.24,-1.52,0.0,0.01,-0.01,1.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
0.47,4.68,-8.45,0.0,0.01,-0.01,0.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
2.81,1.67,-9.04,0.0,0.02,-0.01,3.0
1.62,0.09,-9.48,0.0,0.02,-0.01,0.0
-9.4,2.31,-1.42,0.0,0.02,-0.01,1.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.7,-9.03,0.0,0.01,-0.01,3.0
-0.62,0.0,-9.58,0.0,0.02,-0.01,4.0
2.8,1.67,-9.06,0.0,0.01,-0.01,3.0
2.79,1.68,-9.06,0.0,0.01,-0.01,3.0
2.8,1.69,-9.03,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.01,-0.01,3.0
2.84,1.7,-9.07,0.0,0.02,-0.01,3.0
-3.83,-1.25,-8.73,0.0,0.01,-0.01,4.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
-5.87,3.25,-7.0,0.0,0.02,-0.01,1.0
2.83,1.68,-9.07,0.0,0.01,-0.01,3.0
-6.03,3.67,-6.64,0.0,0.02,-0.01,1.0
0.61,-0.22,-9.6,-0.19,1.13,-0.12,2.0
2.79,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
-2.74,-1.91,-9.04,-0.01,0.02,-0.01,4.0
0.32,2.14,-9.31,-0.05,-0.03,0.0,2.0
-3.82,-1.24,-8.77,-0.01,0.02,-0.01,4.0
-3.83,-1.25,-8.76,-0.02,0.02,-0.01,4.0
1.04,4.2,-8.63,0.0,0.01,-0.01,0.0
2.83,1.71,-9.06,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-1.97,6.62,-6.77,0.0,0.02,-0.01,0.0
2.79,1.69,-9.06,0.0,0.01,-0.01,3.0
-0.47,4.25,-7.49,-0.68,0.58,0.58,4.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.83,1.7,-9.05,0.0,0.01,-0.01,3.0
2.83,1.67,-9.03,0.0,0.01,-0.01,3.0
2.82,1.7,-9.05,0.0,0.01,-0.01,3.0
-9.41,2.29,-1.42,-0.01,0.02,-0.01,1.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-2.04,-2.5,-9.13,0.05,-0.55,-1.56,4.0
0.78,6.15,-7.44,0.0,0.02,-0.01,0.0
-1.18,5.0,-8.17,0.0,0.02,-0.01,0.0
1.89,4.87,-8.09,0.0,0.02,-0.01,0.0
2.81,1.69,-9.05,0.0,0.01,-0.01,3.0
-5.82,3.04,-7.19,0.0,0.01,-0.01,1.0
6.55,-6.22,-3.43,0.0,0.01,-0.01,1.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
1.91,4.87,-8.08,0.0,0.02,-0.01,0.0
-0.64,0.05,-9.62,0.0,0.01,-0.01,4.0
2.82,1.68,-9.04,0.0,0.01,-0.01,3.0
1.57,-4.17,-8.51,0.0,0.0,0.0,2.0
2.81,1.68,-9.04,0.0,0.01,-0.01,3.0
-9.4,2.34,-1.4,0.0,0.02,-0.01,1.0
-3.44,-1.36,-8.88,0.01,0.01,-0.01,4.0
0.76,4.29,-8.64,0.0,0.03,-0.01,0.0
0.76,6.13,-7.41,0.0,0.02,-0.01,0.0
2.82,1.68,-9.03,0.0,0.01,-0.01,3.0
-0.97,4.74,-8.3,-0.01,0.02,-0.01,0.0
2.82,1.7,-9.06,0.0,0.01,-0.01,3.0
2.21,1.52,-9.24,0.0,0.01,-0.01,0.0
2.82,1.68,-9.05,0.0,0.01,-0.01,3.0
-6.0,3.77,-6.63,0.0,0.02,-0.01,1.0
2.8,1.7,-9.07,0.0,0.01,-0.01,3.0
2.8,1.68,-9.06,0.0,0.01,-0.01,3.0
1.02,-2.44,-9.16,0.11,0.01,-0.01,2.0
-3.62,-5.27,-7.14,-0.03,-0.01,0.14,4.0
2.1,1.68,-9.23,0.0,0.01,-0.01,0.0
2.79,1.66,-9.02,0.0,0.01,-0.01,3.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.66,-9.05,0.0,0.01,-0.01,3.0
2.8,1.67,-9.06,0.0,0.02,-0.01,3.0
2.81,1.7,-9.04,0.0,0.01,-0.01,3.0
2.81,1.69,-9.03,0.0,0.01,-0.01,3.0
2.83,1.68,-9.04,0.0,0.02,-0.01,3.0
2.81,1.66,-9.03,0.0,0.02,-0.01,3.0
2.82,1.67,-9.03,0.0,0.02,-0.01,3.0
-1.35,2.35,-10.09,-0.22,-0.26,0.05,4.0
3.84,2.72,-8.38,0.0,0.01,-0.01,0.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
0.41,3.8,-8.48,-0.77,0.31,0.47,4.0
-0.49,2.03,-9.78,0.42,0.35,0.4,2.0
2.82,1.68,-9.06,0.0,0.01,-0.01,3.0
-2.85,-3.05,-8.67,0.0,0.02,-0.01,4.0
2.81,1.69,-9.04,0.0,0.01,-0.01,3.0
3.03,-3.97,-8.14,0.04,0.01,0.0,2.0
-0.4,5.66,-7.85,0.0,0.01,-0.01,0.0
2.82,1.69,-9.05,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.02,0.0,0.01,-0.01,3.0
2.8,1.68,-9.04,0.0,0.01,-0.01,3.0
2.8,1.69,-9.05,0.0,0.01,-0.01,3.0
1.09,2.96,-8.06,-0.72,0.54,-0.6,4.0
-3.51,-1.28,-8.87,-0.01,0.01,-0.01,4.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
1.9,4.88,-8.09,0.0,0.02,-0.01,0.0
-9.47,2.12,-1.33,0.0,0.01,0.0,1.0
2.83,1.69,-9.04,0.0,0.01,-0.01,3.0
-0.96,4.8,-8.34,0.0,0.02,-0.01,0.0
0.48,4.65,-8.43,0.0,0.02,-0.01,0.0
2.8,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.05,0.0,0.01,-0.01,3.0
2.83,1.7,-9.02,0.0,0.01,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.7,-9.04,0.0,0.02,-0.01,3.0
-5.97,3.23,-6.91,0.0,0.02,-0.01,1.0
2.81,1.67,-9.04,0.0,0.01,-0.01,3.0
2.81,1.68,-9.04,0.0,0.02,-0.01,3.0
1.63,0.83,-9.26,0.01,0.05,-0.02,2.0
2.81,1.68,-9.01,0.0,0.01,-0.01,3.0
-9.4,2.24,-1.52,0.0,0.01,-0.01,1.0
2.8,1.69,-9.04,0.0,0.01,-0.01,3.0
2.82,1.67,-9.04,0.0,0.02,-0.01,3.0
2.82,1.71,-9.05,0.0,0.01,-0.01,3.0
-0.39,4.05,-10.98,0.88,0.28,-0.11,4.0
2.82,1.69,-9.04,0.0,0.02,-0.01,3.0
2.81,1.67,-9.02,0.0,0.02,-0.01,3.0
2.81,1.7,-9.06,0.0,0.01,-0.01,3.0
3.09,9.35,-5.13,-0.66,-0.39,-0.57,2.0
2.83,1.69,-9.05,0.0,0.01,-0.01,3.0
-5.97,3.51,-6.77,0.0,0.01,-0.01,1.0
2.81,1.69,-9.05,0.0,0.02,-0.01,3.0
2.82,1.69,-9.04,0.0,0.01,-0.01,3.0
-3.82,-1.26,-8.76,-0.01,0.02,-0.01,4.0
-3.82,-1.25,-8.75,0.0,0.01,-0.01,4.0
